17:11.8,106,54.84
17:11.8,107,54.84
17:11.8,107,54.84
17:11.8,106,54.84
17:11.8,105,54.84
17:11.8,105,54.84
17:11.8,105,54.84
17:11.8,105,54.84
17:11.9,105,54.84
17:11.9,104,54.84
17:11.9,103,54.84
17:11.9,103,54.84
17:11.9,103,54.84
17:11.9,103,54.84
17:11.9,103,54.84
17:11.9,104,54.84
17:11.9,104,54.84
17:12.0,105,54.84
17:12.0,106,54.84
17:12.0,106,54.84
17:12.0,106,54.84
17:12.0,107,54.84
17:12.0,107,54.84
17:12.0,107,54.84
17:12.0,107,54.84
17:12.1,107,54.84
17:12.1,107,54.84
17:12.1,107,54.84
17:12.1,107,54.84
17:12.1,106,54.84
17:12.1,106,54.84
17:12.1,106,54.84
17:12.1,105,54.84
17:12.1,105,54.84
17:12.2,104,54.84
17:12.2,105,54.84
17:12.2,105,54.84
17:12.2,104,54.84
17:12.2,105,54.84
17:12.2,104,54.84
17:12.2,105,54.84
17:12.2,105,54.84
17:12.2,104,54.84
17:12.3,105,54.84
17:12.3,105,54.84
17:12.3,105,54.84
17:12.3,105,54.84
17:12.3,105,54.84
17:12.3,105,54.84
17:12.3,104,54.84
17:12.3,104,54.84
17:12.3,105,54.84
17:12.4,105,54.84
17:12.4,105,54.84
17:12.4,106,54.84
17:12.4,106,54.84
17:12.4,106,54.84
17:12.4,106,54.84
17:12.4,106,54.84
17:12.4,107,54.84
17:12.5,106,54.84
17:12.5,107,54.84
17:12.5,107,54.84
17:12.5,106,54.84
17:12.5,105,54.84
17:12.5,107,54.84
17:12.5,107,54.84
17:12.5,107,54.84
17:12.5,107,54.84
17:12.6,107,54.84
17:12.6,107,54.84
17:12.6,107,54.84
17:12.6,107,54.84
17:12.6,108,54.84
17:12.6,107,54.84
17:12.6,108,54.84
17:12.6,107,54.84
17:12.6,107,54.84
17:12.7,108,54.84
17:12.7,108,54.84
17:12.7,108,54.84
17:12.7,107,54.84
17:12.7,107,54.84
17:12.7,107,54.84
17:12.7,106,54.84
17:12.7,106,54.84
17:12.7,106,54.84
17:12.8,105,54.84
17:12.8,105,54.84
17:12.8,105,54.84
17:12.8,104,54.84
17:12.8,104,54.84
17:12.8,105,54.84
17:12.8,105,54.84
17:12.8,105,54.84
17:12.8,106,54.84
17:12.9,107,54.84
17:12.9,109,54.84
17:12.9,111,54.84
17:12.9,113,54.84
17:12.9,113,54.84
17:12.9,115,54.84
17:12.9,115,54.84
17:12.9,114,54.84
17:13.0,113,54.84
17:13.0,111,54.84
17:13.0,110,54.84
17:13.0,108,54.84
17:13.0,107,54.84
17:13.0,106,54.84
17:13.0,106,54.84
17:13.0,105,54.84
17:13.0,106,54.84
17:13.1,108,54.84
17:13.1,108,54.84
17:13.1,109,54.84
17:13.1,111,54.84
17:13.1,114,54.84
17:13.1,115,54.84
17:13.1,119,17.99
17:13.1,122,17.99
17:13.1,127,17.99
17:13.2,134,17.99
17:13.2,142,17.99
17:13.2,151,17.99
17:13.2,181,17.99
17:13.2,210,17.99
17:13.2,239,17.99
17:13.2,271,17.99
17:13.2,303,17.99
17:13.3,391,17.99
17:13.3,500,17.99
17:13.3,578,17.99
17:13.3,578,17.99
17:13.3,577,17.99
17:13.3,578,17.99
17:13.3,578,17.99
17:13.3,578,17.99
17:13.3,578,17.99
17:13.4,578,17.99
17:13.4,578,17.99
17:13.4,577,17.99
17:13.4,578,17.99
17:13.4,578,17.99
17:13.4,578,17.99
17:13.4,577,17.99
17:13.4,387,17.99
17:13.4,139,17.99
17:13.5,-118,17.99
17:13.5,-377,17.99
17:13.5,-400,17.99
17:13.5,-400,17.99
17:13.5,-400,17.99
17:13.5,-400,17.99
17:13.5,-400,17.99
17:13.5,-400,17.99
17:13.6,-400,17.99
17:13.6,-400,17.99
17:13.6,-400,17.99
17:13.6,-400,17.99
17:13.6,-362,17.99
17:13.6,-272,17.99
17:13.6,-183,17.99
17:13.6,-101,17.99
17:13.7,-28,17.99
17:13.7,30,17.99
17:13.7,73,17.99
17:13.7,106,17.99
17:13.7,134,104.53
17:13.7,155,104.53
17:13.7,166,104.53
17:13.7,170,104.53
17:13.7,166,104.53
17:13.8,159,104.53
17:13.8,148,104.53
17:13.8,137,104.53
17:13.8,124,104.53
17:13.8,113,104.53
17:13.8,102,104.53
17:13.8,94,104.53
17:13.8,88,104.53
17:13.9,84,104.53
17:13.9,80,104.53
17:13.9,79,104.53
17:13.9,79,104.53
17:13.9,80,104.53
17:13.9,81,104.53
17:13.9,83,104.53
17:13.9,85,104.53
17:14.0,88,104.53
17:14.0,91,104.53
17:14.0,94,104.53
17:14.0,97,104.53
17:14.0,99,104.53
17:14.0,101,104.53
17:14.0,102,104.53
17:14.0,104,104.53
17:14.0,104,104.53
17:14.1,104,104.53
17:14.1,103,104.53
17:14.1,104,104.53
17:14.1,104,104.53
17:14.1,103,104.53
17:14.1,103,104.53
17:14.1,104,104.53
17:14.1,105,104.53
17:14.2,105,104.53
17:14.2,105,104.53
17:14.2,106,104.53
17:14.2,107,104.53
17:14.2,108,104.53
17:14.2,108,104.53
17:14.2,108,104.53
17:14.2,109,104.53
17:14.3,109,104.53
17:14.3,109,104.53
17:14.3,109,104.53
17:14.3,109,104.53
17:14.3,108,104.53
17:14.3,107,104.53
17:14.3,107,104.53
17:14.3,105,104.53
17:14.4,105,104.53
17:14.4,104,104.53
17:14.4,103,104.53
17:14.4,102,104.53
17:14.4,102,104.53
17:14.4,101,104.53
17:14.4,101,104.53
17:14.4,100,104.53
17:14.5,100,104.53
17:14.5,99,104.53
17:14.5,99,104.53
17:14.5,100,104.53
17:14.5,101,104.53
17:14.5,102,104.53
17:14.5,102,104.53
17:14.5,103,104.53
17:14.6,103,104.53
17:14.6,104,104.53
17:14.6,104,104.53
17:14.6,105,104.53
17:14.6,105,104.53
17:14.6,105,104.53
17:14.6,106,104.53
17:14.6,106,104.53
17:14.7,107,104.53
17:14.7,108,104.53
17:14.7,109,104.53
17:14.7,112,104.53
17:14.7,113,104.53
17:14.7,114,104.53
17:14.7,117,58.14
17:14.7,120,58.14
17:14.8,122,58.14
17:14.8,123,58.14
17:14.8,124,58.14
17:14.8,123,58.14
17:14.8,122,58.14
17:14.8,121,58.14
17:14.8,119,58.14
17:14.8,117,58.14
17:14.8,115,58.14
17:14.9,113,58.14
17:14.9,110,58.14
17:14.9,108,58.14
17:14.9,107,58.14
17:14.9,105,58.14
17:14.9,105,58.14
17:14.9,104,58.14
17:14.9,104,58.14
17:14.9,104,58.14
17:15.0,104,58.14
17:15.0,104,58.14
17:15.0,105,58.14
17:15.0,106,58.14
17:15.0,107,58.14
17:15.0,108,58.14
17:15.0,110,58.14
17:15.0,109,58.14
17:15.1,111,58.14
17:15.1,111,58.14
17:15.1,111,58.14
17:15.1,111,58.14
17:15.1,110,58.14
17:15.1,110,58.14
17:15.1,109,58.14
17:15.1,109,58.14
17:15.1,108,58.14
17:15.2,107,58.14
17:15.2,107,58.14
17:15.2,106,58.14
17:15.2,106,58.14
17:15.2,105,58.14
17:15.2,105,58.14
17:15.2,106,58.14
17:15.2,105,58.14
17:15.2,105,58.14
17:15.3,106,58.14
17:15.3,106,58.14
17:15.3,106,58.14
17:15.3,106,58.14
17:15.3,106,58.14
17:15.3,107,58.14
17:15.3,107,58.14
17:15.3,107,58.14
17:15.3,107,58.14
17:15.4,106,58.14
17:15.4,106,58.14
17:15.4,106,58.14
17:15.4,107,58.14
17:15.4,107,58.14
17:15.4,108,58.14
17:15.4,108,58.14
17:15.4,111,58.14
17:15.5,113,58.14
17:15.5,116,81.97
17:15.5,118,81.97
17:15.5,121,81.97
17:15.5,123,81.97
17:15.5,124,81.97
17:15.5,124,81.97
17:15.5,124,81.97
17:15.5,121,81.97
17:15.6,119,81.97
17:15.6,116,81.97
17:15.6,114,81.97
17:15.6,111,81.97
17:15.6,109,81.97
17:15.6,107,81.97
17:15.6,104,81.97
17:15.6,103,81.97
17:15.6,101,81.97
17:15.7,100,81.97
17:15.7,100,81.97
17:15.7,99,81.97
17:15.7,101,81.97
17:15.7,100,81.97
17:15.7,102,81.97
17:15.7,103,81.97
17:15.7,106,81.97
17:15.7,107,81.97
17:15.8,109,81.97
17:15.8,110,81.97
17:15.8,111,81.97
17:15.8,112,81.97
17:15.8,113,81.97
17:15.8,112,81.97
17:15.8,112,81.97
17:15.8,111,81.97
17:15.9,111,81.97
17:15.9,110,81.97
17:15.9,110,81.97
17:15.9,109,81.97
17:15.9,108,81.97
17:15.9,108,81.97
17:15.9,107,81.97
17:15.9,108,81.97
17:15.9,106,81.97
17:16.0,106,81.97
17:16.0,105,81.97
17:16.0,105,81.97
17:16.0,105,81.97
17:16.0,105,81.97
17:16.0,106,81.97
17:16.0,105,81.97
17:16.0,106,81.97
17:16.0,107,81.97
17:16.1,107,81.97
17:16.1,108,81.97
17:16.1,108,81.97
17:16.1,108,81.97
17:16.1,108,81.97
17:16.1,107,81.97
17:16.1,107,81.97
17:16.1,108,81.97
17:16.1,107,81.97
17:16.2,107,81.97
17:16.2,108,81.97
17:16.2,109,81.97
17:16.2,111,81.97
17:16.2,112,81.97
17:16.2,115,81.97
17:16.2,117,78.43
17:16.2,118,78.43
17:16.3,120,78.43
17:16.3,120,78.43
17:16.3,120,78.43
17:16.3,119,78.43
17:16.3,118,78.43
17:16.3,116,78.43
17:16.3,114,78.43
17:16.3,112,78.43
17:16.3,111,78.43
17:16.4,109,78.43
17:16.4,107,78.43
17:16.4,105,78.43
17:16.4,104,78.43
17:16.4,103,78.43
17:16.4,101,78.43
17:16.4,100,78.43
17:16.4,100,78.43
17:16.4,101,78.43
17:16.5,100,78.43
17:16.5,102,78.43
17:16.5,103,78.43
17:16.5,105,78.43
17:16.5,106,78.43
17:16.5,107,78.43
17:16.5,108,78.43
17:16.5,110,78.43
17:16.6,110,78.43
17:16.6,109,78.43
17:16.6,110,78.43
17:16.6,109,78.43
17:16.6,109,78.43
17:16.6,108,78.43
17:16.6,108,78.43
17:16.6,105,78.43
17:16.6,106,78.43
17:16.7,106,78.43
17:16.7,106,78.43
17:16.7,105,78.43
17:16.7,105,78.43
17:16.7,105,78.43
17:16.7,105,78.43
17:16.7,105,78.43
17:16.7,103,78.43
17:16.7,104,78.43
17:16.8,104,78.43
17:16.8,104,78.43
17:16.8,105,78.43
17:16.8,105,78.43
17:16.8,105,78.43
17:16.8,105,78.43
17:16.8,106,78.43
17:16.8,106,78.43
17:16.8,106,78.43
17:16.9,106,78.43
17:16.9,107,78.43
17:16.9,107,78.43
17:16.9,106,78.43
17:16.9,108,78.43
17:16.9,109,78.43
17:16.9,111,78.43
17:16.9,114,78.43
17:16.9,116,83.22
17:17.0,118,83.22
17:17.0,121,83.22
17:17.0,123,83.22
17:17.0,124,83.22
17:17.0,124,83.22
17:17.0,122,83.22
17:17.0,120,83.22
17:17.0,118,83.22
17:17.1,115,83.22
17:17.1,112,83.22
17:17.1,111,83.22
17:17.1,108,83.22
17:17.1,106,83.22
17:17.1,104,83.22
17:17.1,102,83.22
17:17.1,101,83.22
17:17.1,100,83.22
17:17.2,100,83.22
17:17.2,99,83.22
17:17.2,100,83.22
17:17.2,101,83.22
17:17.2,103,83.22
17:17.2,103,83.22
17:17.2,105,83.22
17:17.2,107,83.22
17:17.2,107,83.22
17:17.3,108,83.22
17:17.3,110,83.22
17:17.3,111,83.22
17:17.3,112,83.22
17:17.3,112,83.22
17:17.3,112,83.22
17:17.3,111,83.22
17:17.3,109,83.22
17:17.4,108,83.22
17:17.4,108,83.22
17:17.4,107,83.22
17:17.4,106,83.22
17:17.4,105,83.22
17:17.4,104,83.22
17:17.4,105,83.22
17:17.4,104,83.22
17:17.4,104,83.22
17:17.5,104,83.22
17:17.5,104,83.22
17:17.5,105,83.22
17:17.5,105,83.22
17:17.5,106,83.22
17:17.5,106,83.22
17:17.5,107,83.22
17:17.5,107,83.22
17:17.5,107,83.22
17:17.6,108,83.22
17:17.6,108,83.22
17:17.6,108,83.22
17:17.6,107,83.22
17:17.6,107,83.22
17:17.6,107,83.22
17:17.6,107,83.22
17:17.6,106,83.22
17:17.6,107,83.22
17:17.7,106,83.22
17:17.7,108,83.22
17:17.7,110,83.22
17:17.7,112,83.22
17:17.7,114,83.22
17:17.7,116,78.33
17:17.7,118,78.33
17:17.7,121,78.33
17:17.8,123,78.33
17:17.8,123,78.33
17:17.8,122,78.33
17:17.8,121,78.33
17:17.8,119,78.33
17:17.8,116,78.33
17:17.8,114,78.33
17:17.8,111,78.33
17:17.8,109,78.33
17:17.9,107,78.33
17:17.9,105,78.33
17:17.9,103,78.33
17:17.9,103,78.33
17:17.9,102,78.33
17:17.9,101,78.33
17:17.9,100,78.33
17:17.9,101,78.33
17:17.9,101,78.33
17:18.0,102,78.33
17:18.0,103,78.33
17:18.0,105,78.33
17:18.0,106,78.33
17:18.0,107,78.33
17:18.0,109,78.33
